d_case_no,d_name,d_last_kno_addr,c_case_type,c_violation,c_violation_date,c_location,c_plea,c_plea_ent_by,c_status,c_so_no,c_deposit_amt,c_in_collection,c_installment_plan,j_finding,j_penalty,j_balance_due,j_date,j_due_on_date,j_branch
13062399,QC OC INVESTMENTS LLC,"204 Apt. 4 W RESERVOIR AVE, Milwaukee, WI 53212",Municipal citation,"Ordinance 200-51.7-7, Fail to Provide Access for Inspection",2013-04-04 10:20:00.000000,2857 N 13 ST,No Contest,Court,Active,NS10118671,429,No,No,Guilty,429,429,2013-08-09,2013-10-08,3
13062400,QC OC INVESTMENTS LLC,"204 Apt. 4 W RESERVOIR AVE, Milwaukee, WI 53212",Municipal citation,"Ordinance 200-51.7-4-a, Registration Stmt Reqd - Vacant Building",2013-04-04 10:35:00.000000,2857 N 13 ST,No Contest,Court,Active,NS10118741,429,No,No,Guilty,429,429,2013-08-08,2013-10-08,3
13063073,GENESIS FULFILLMENT MANAGEMENT LLC,"3073 S CHASE AVE, MILWAUKEE, WI 53207",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-02-20 00:00:00.000000,2177 S 17 ST,No Contest,Court,Closed,10034151,0,No,No,Guilty,230,0,2013-08-22,2013-10-21,2
13063090,HAD INVESTMENTS LLC,"1903 N 5 ST, Milwaukee, WI 53212",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-01-29 00:00:00.000000,3365 N 38 ST,No Contest,"derrick martin, RA",Closed,999609,0,No,No,Guilty,230,0,2013-08-22,2013-11-20,2
13063114,CAPITAL REAL ESTATE 1 LLC,"347 Apt. LWR E LINCOLN AVE, Milwaukee, WI 53207",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-01-04 00:00:00.000000,2429 W MITCHELL ST,No Contest,Defendant,Closed,994431,0,No,No,Guilty,280,0,2013-12-03,2014-02-03,2
13063116,HUNTINGTON NATIONAL BANK,"2361 MORSE RD, COLUMBUS, OH 43229",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-10-15 00:00:00.000000,2257 S 35 ST,No Contest,Court,Closed,979455,0,No,No,Guilty,2080,0,2013-08-22,2013-10-21,2
13063621,007 FURNITURE,"1301 W VLIET ST, MILWAUKEE, WI 53205",Traffic citation,"Statute 341.04(1), Non-Registration of Vehicle",2013-06-03 14:08:00.000000,ROOSEVELT DR W / FOND DU LAC AVE W,No Contest,Court,Closed,S5470430,88.8,No,No,Guilty,88.8,0,2013-07-26,2013-09-24,2
13063623,AETNA MOVING AND STORAGE INC,"2173 S AETNA LN, WEST MILWAUKEE, WI 53215",Traffic citation,"Statute TR325.02(4), Vehicle Equipment Violations",2013-06-05 10:47:00.000000,35TH ST N / ST PAUL AVE W,No Contest,Court,Closed,S5470441,151.8,No,No,Guilty,151.8,0,2013-07-26,2013-09-24,2
13063624,AETNA MOVING AND STORAGE INC,"2173 S AETNA LN, WEST MILWAUKEE, WI 53215",Traffic citation,"Statute TR325.02(4), Vehicle Equipment Violations",2013-06-05 10:47:00.000000,35TH ST N / ST PAUL AVE W,No Contest,Court,Closed,S5470452,114,No,No,Guilty,114,0,2013-07-26,2013-09-24,2
13064050,BL MARTIN INVESTMENTS LLC,"4623 W BURLEIGH ST, Milwaukee, WI 53210",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-02-21 00:00:00.000000,5165 N SHERMAN BLV,No Plea,,Closed,10035251,0,No,No,Dismissed without Prejudice,0,0,2013-07-31,2013-07-31,A
13064055,MIRACLE HANDS LLC,"3807 N 21ST ST, Milwaukee, WI 53206",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-04-16 00:00:00.000000,1436 N 30 ST,No Plea,,Closed,943117,0,No,No,Dismissed without Prejudice,0,0,2013-07-31,2013-07-31,A
13064061,JUSTICE WORKS OF MILWAUKEE INC,"4630 Apt. A W BURLEIGH ST, Milwaukee, WI 53210",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-06-15 00:00:00.000000,3128 N 24 PL,No Plea,,Closed,954695,0,No,No,Dismissed without Prejudice,0,0,2013-07-31,2013-07-31,A
13064075,LEAGUE OF YOUNG VOTES EDU FUND,"2209 N MARTIN L. KING JR DRV, Milwaukee, WI 53212",Summons & Complaint,"Ordinance 303-11-1, Financial Disclosure Required",2013-02-28 00:00:00.000000,2209 N MARTIN L. KING JR. DRV,No Contest,Court,Active,0,361,No,No,Guilty,361,361,2013-08-08,2013-10-07,3
13065173,DEVELOPING MINDS NOW INC,"1012 W RING ST, Milwaukee, WI 53206",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-08-13 00:00:00.000000,2912 W CLARKE ST,No Contest,Court,Active,966255,0,Yes,No,Guilty,580,580,2013-08-21,2013-10-21,A
13065175,METROPOLITAN HOMES LLC,"6650 Apt. 250 W STATE ST, WAUWATOSA, WI 53213",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-02-28 00:00:00.000000,2958 N 26 ST,No Contest,Court,Active,10051931,0,No,No,Guilty,380,380,2013-08-29,2013-11-27,3
13065534,WENDYS,"6225 W CAPITOL DRV, Milwaukee, WI 53216",Municipal citation,"Ordinance 105-75-15-a, Excessive False Alarms",2013-05-17 10:27:00.000000,6225 W CAPITOL DRV,No Plea,,Closed,61512533,177,No,No,Dismissed without Prejudice,0,0,2013-08-02,2013-08-02,1
13065535,SUBWAY,"4825 N 76TH ST, Milwaukee, WI 53218",Municipal citation,"Ordinance 105-75-15-a, Excessive False Alarms",2013-03-20 07:16:00.000000,4825 N 76TH ST,No Contest,Court,Closed,61512522,177,No,No,Guilty,177,0,2013-08-02,2013-08-02,1
13065536,FOND DU LAC AMOCO,"6003 W FOND DU LAC AV, MILWAUKEE, WI 53218",Municipal citation,"Ordinance 105-75-15-a, Excessive False Alarms",2013-05-20 20:07:00.000000,6003 W FOND DU LAC AVE,No Plea,,Closed,61512544,177,No,No,Dismissed without Prejudice,0,0,2013-08-02,2013-08-02,1
13065537,COUSINS SUBS,"4134 W VILLARD AVE, Milwaukee, WI 53209",Municipal citation,"Ordinance 105-75-15-a, Excessive False Alarms",2013-06-03 21:20:00.000000,4134 W VILLARD AVE,No Contest,Court,Closed,61512570,114,No,No,Guilty,114,0,2013-08-02,2013-08-02,1
13065538,BUFFALO WILD WINGS,"1123 N WATER ST, Milwaukee, WI 53202",Municipal citation,"Ordinance 105-75-15-a, Excessive False Alarms",2013-05-14 17:51:00.000000,1123 N WATER ST,No Contest,Court,Closed,61512555,114,No,No,Guilty,114,0,2013-08-02,2013-08-02,1
13065539,BMO HARRIS BANK,"2701 W NATIONAL AVE, MILWAUKEE, WI 53215",Municipal citation,"Ordinance 105-75-15-a, Excessive False Alarms",2013-05-30 00:13:00.000000,2701 W NATIONAL AVE,No Contest,Court,Closed,61512566,114,No,No,Guilty,114,0,2013-08-27,2013-08-27,1
13065639,GARRETTLONG JAYSTOWING,"4362 N 52 ST, MILWAUKEE, WI 53216",Traffic citation,"Statute 348.15(3)(a), Violate Class A Hwy Weight Limits",2013-06-10 09:11:00.000000,FOND DU LAC AVE W / 32ND ST N,No Contest,Court,Closed,S5470511,364,No,No,Guilty,364,0,2013-08-02,2013-10-01,1
13066092,REGENCY RENOVATIONS LLC,"6650 Apt. D311 W STATE ST, WAUWATOSA, WI 53213",Municipal citation,"Ordinance 200-51.7-7, Fail to Provide Access for Inspection",2013-04-25 09:30:00.000000,2931 N 29 ST,No Contest,Court,Active,NS10172751,429,No,No,Guilty,429,429,2013-08-29,2013-11-27,3
13066093,TEE INVESTMENTS LLC,"1307 N 68TH ST, MILWAUKEE, WI 53213",Municipal citation,"Ordinance 200-51.7-4-a, Registration Stmt Reqd - Vacant Building",2013-04-23 10:50:00.000000,4655 N 39 ST,No Contest,Court,Active,NS10162121,429,No,No,Guilty,429,429,2013-08-29,2013-11-27,3
13066096,SENYAH LLC,"927 N 34 ST, Milwaukee, WI 53208",Municipal citation,"Ordinance 295-503-1, Residential Lot - Land Use Violation",2013-05-28 13:31:00.000000,4459 N 26 ST,No Contest,Court,Active,NS10234831,345,No,No,Guilty,345,345,2013-08-29,2013-10-28,3
13066107,MILWAUKEE INSULATION AND CONSTRUCTION L,"1219 N 34TH ST, MILWAUKEE, WI 53208",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-02-11 00:00:00.000000,3041 N 10 ST,No Contest,Court,Active,10012561,0,Yes,No,Guilty,2080,2055,2013-08-28,2013-10-28,A
13066338,BANDH TRANSPORTATION,"11516 N PORT WASHINGTON RD, MEQUON, WI 53092",Traffic citation,"Statute 341.03(1), Oper Veh After Sus/Rev or Can of Reg",2013-06-16 08:34:00.000000,SILVER SPRING DR W / 12TH ST N,No Contest,Court,Active,R5365356,88.8,No,No,Guilty,88.8,88.8,2013-08-06,2013-10-07,2
13066493,CAPRI OAKLAND PROPERTY LLC,"2900 N OAKLAND AVE, Milwaukee, WI 53211",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-03-07 00:00:00.000000,2900 N OAKLAND AVE,No Contest,Rehan Khan,Closed,10062661,0,No,No,Guilty,150,0,2013-09-05,2013-11-04,2
13066494,NEW LAND INVESTMENTS NO 7 LLC,"PO BOX 511448, MILWAUKEE, WI 53203",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-01-17 00:00:00.000000,2216 N FARWELL AVE,No Contest,Walter Shuk,Closed,9969401,0,No,No,Guilty,280,0,2013-10-22,2013-12-23,2
13066786,V AND J FOODS INC,"6933 W BROWN DEER RD, MILWAUKEE, WI 53223",Municipal citation,"Ordinance 68-01, Food License Regs-Adoption of State Law",2012-11-19 12:00:00.000000,8404 W BROWN DEER RD,No Contest,Court,Closed,60874844,676,No,No,Guilty,676,0,2013-08-08,2013-08-08,2
13066787,V&J FOODS INC,"6933 W BROWN DEER RD, MILWAUKEE, WI 53233",Municipal citation,"Ordinance 68-01, Food License Regs-Adoption of State Law",2013-04-29 12:00:00.000000,6544 N 76TH ST,No Contest,Court,Closed,60874855,676,No,No,Guilty,676,0,2013-08-08,2013-08-08,2
13066801,ATT COMPANY,"763 N 37TH ST, MILWAUKEE, WI 53208",Municipal citation,"Ordinance 101-5.5-1-a, Excessive Size/Weight/Load Permit Req'd",2013-04-30 15:14:00.000000,2499 N 5TH ST,No Contest,Court,Closed,61317933,311,No,No,Dismissed without Prejudice,0,0,2013-10-08,2013-10-08,2
13067676,SCHMITT & REZASH PROPERTIES LLC,"1434 W PARNELL AVE, MILWAUKEE, WI 53221",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-10-30 00:00:00.000000,2530 N 52 ST,No Contest,Randy Schmitt,Closed,9831612,0,No,No,Guilty,230,0,2013-08-28,2013-10-28,A
13067678,NEW PLEASANT GROVE BAPTIST CHURCH INC,"5005 W BRADLEY RD, MILWAUKEE, WI 53223",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-11-02 00:00:00.000000,5151 N 32 ST,No Contest,Court,Active,9849271,0,Yes,No,Guilty,500,500,2013-08-28,2014-05-12,3
13067680,BELL LARE RENTALS INC,"835 Apt. #5 E NORWICH, MILWAUKEE, WI 53207",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-06-21 00:00:00.000000,2424 W KEEFE AVE,No Contest,Court,Active,9568291,0,No,No,Guilty,680,680,2013-08-22,2013-10-21,2
13067682,ESTATE OF MELVIN ANDERSON,"2448 N 30 ST, Milwaukee, WI 53210",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-08-16 00:00:00.000000,2448 N 30 ST,No Contest,Lena Hudson,Active,9676721,0,No,No,Guilty,900,900,2013-12-05,2014-02-03,3
13067683,SEAWAY BANK AND TRUST CO,"2102 W FOND DU LAC AVE, MILWAUKEE, WI 53206",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-03-21 00:00:00.000000,2021 N 28 ST,No Contest,"ORR, CHRISTOPHER",Closed,10103872,0,No,No,Guilty,280,0,2013-11-07,2014-01-06,3
13067685,TTC LLC,"2937 Apt. 2 N BARTLETT AVE, Milwaukee, WI 53211",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-02-05 00:00:00.000000,2909 N 29 ST,No Contest,Nicholas Rezny,Active,9998221,0,Yes,No,Guilty,1880,1480,2013-10-24,2014-04-24,3
13067686,31ST STREET HOLDINGS LLC,"920 W SILVER SPRING DRV, GLENDALE, WI 53209",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-03-07 00:00:00.000000,4155 N 74 ST,No Contest,Court,Active,10065161,0,No,No,Guilty,480,480,2013-08-21,2018-11-12,2
13067689,SOUTHVIEW APARTMENTS LLC,"5126 MAPLEWOOD DRV, GREENDALE, WI 53129",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-04-30 00:00:00.000000,2007 W SCOTT ST,No Contest,Court,Active,10182311,0,No,No,Guilty,230,230,2013-08-28,2013-10-28,A
13067692,8016 WEST SHERIDAN AVENUE LLC,"10791 S 27th ST, FRANKLIN, WI 53132",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-04-08 00:00:00.000000,8016 W SHERIDAN AVE,Not Guilty,Basil Ryan,Closed,10126191,0,No,No,Dismissed without Prejudice,0,0,2014-03-04,2014-03-04,3
13067693,PREMIER HOLDINGS ONE LLC,"2491 S 10th ST, MILWAUKEE, WI 53215",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-11-12 00:00:00.000000,4375 S BURRELL ST,No Contest,Deborah Hoffman,Closed,9858622,0,No,No,Guilty,1080,0,2013-12-05,2014-03-05,3
13068847,THE STEAVENS GROUP II LLC,"4316 N 63 ST, Milwaukee, WI 53216",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-03-21 00:00:00.000000,2639 N 21 ST,No Contest,Court,Active,10090611,0,No,No,Guilty,880,880,2013-08-21,2013-10-21,A
13068860,PREMIER HOLDINGS ONE LLC,"2491 S 10th ST, MILWAUKEE, WI 53215",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-01-04 00:00:00.000000,2313 W BROWN ST,No Contest,Deborah Hoffman,Closed,9943231,0,No,No,Guilty,2680,0,2013-12-05,2014-03-05,3
13068865,HORKAN PROPERTIES II LP,"1189 FOUR WINDS WAY, HARTLAND, WI 53029",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-03-07 00:00:00.000000,4541 N 73 ST,No Contest,Court,Closed,10062411,0,No,No,Guilty,930,0,2013-08-28,2013-10-28,A
13069282,HARAMBEE HOUSING PROJECT INC,"2813 W BOBOLINK AVE, MILWAUKEE, WI 53209",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-12-18 00:00:00.000000,2349 S 7 ST,No Contest,Court,Active,9923331,0,Yes,No,Guilty,680,680,2013-09-11,2013-11-11,A
13069285,312/3509/3160 ODS PROPERTIES LLC,"633 E NORTH ST, WAUKESHA, WI 53188",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-03-27 00:00:00.000000,2442 S 7 ST,No Contest,Court,Active,10105501,0,No,No,Guilty,7130,6630,2013-09-11,2014-07-21,2
13069286,ALLEN OF MILWAUKEE LLC,"8665 N RIVER RD, RIVER HILLS, WI 53217",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-04-16 00:00:00.000000,1824 W GREENFIELD AVE,No Contest,Defense Attorney,Closed,10149441,0,No,No,Guilty,330,0,2013-09-11,2013-11-11,A
13069287,DIVINE MOMENTUM REAL ESTATE LLC,"901 S WHITNEY WAY, MADISON, WI 53711",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-05-03 00:00:00.000000,3721 W GARFIELD AVE,No Contest,Court,Closed,9462651,0,No,No,Guilty,1780,0,2013-08-21,2013-10-21,A
13069295,DIVINE MOMENTUM REAL ESTATE LLC,"901 S WHITNEY WAY, MADISON, WI 53711",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-04-22 00:00:00.000000,7230 W GRANTOSA DRV,No Contest,Court,Closed,10160271,0,No,No,Guilty,3350,0,2013-09-12,2013-11-11,1
13069296,CRUSADE PROPERTIES LLC,"546 MEADOWVIEW, WAUCONDA, IL 60084",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-07-16 00:00:00.000000,3639 N 25 ST,No Contest,Court,Active,9606311,0,No,No,Guilty,1480,1480,2013-08-28,2013-10-28,A
13069297,FEDERAL HOME LOAN MORTGAGE CORP,"Apt. 14fl One South Wacker DRV, Chicago, IL 60606",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-10-02 00:00:00.000000,2348 N 54 ST,No Plea,,Closed,9768361,0,No,No,Dismissed without Prejudice,0,0,2013-09-05,2013-09-05,2
13069517,PMG DEVELOPMENT LLC,"2746 N 58th ST, MILWAUKEE, WI 53210",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-04-11 00:00:00.000000,2112 N 41 ST,No Contest,Lazanda Moore,Closed,9417471,0,No,No,Guilty,1880,0,2013-12-05,2014-10-10,3
13069518,H H & M PROPERTIES INC,"2431 W HOPKINS ST, MILWAUKEE, WI 53206",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-10-22 00:00:00.000000,3401 N 15 ST,No Contest,Eric Harris,Closed,9814361,0,No,No,Guilty,230,0,2013-08-28,2013-10-28,A
13069521,8600 BROWN DEER LLC,"8040 Apt. 200 EXCELSIOR DRV, MADISON, WI 53717",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-03-11 00:00:00.000000,8530 W BROWN DEER RD,No Contest,Court,Closed,10069161,0,No,No,Guilty,430,0,2013-08-29,2013-10-28,3
13069524,WELLS FARGO BANK NA,"3476 Stateview BLV, Fort Mill, SC 29715--7203",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-03-11 00:00:00.000000,2953 N STOWELL AVE,No Contest,Court,Closed,10068601,0,No,No,Guilty,1260,0,2013-08-28,2013-10-28,A
13069526,HOMEPLATE ADVANCE LLC,"W7026 COTTONVILLE DRV, WAUTOMA, WI 54982",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-05-02 00:00:00.000000,4020 W LISBON AVE,No Contest,Court,Closed,9463401,0,No,No,Guilty,730,0,2013-08-15,2013-10-14,1
13069751,MILWAUKEE MORTGAGE PROS LLC,"9235 Apt. 406 W CAPITOL DR, MILWAUKEE, WI 53222",Municipal citation,"Ordinance 66-22-1-a, Create/Knowing Allow Lead-Based Nuisance",2013-06-13 09:00:00.000000,2138 N 29TH ST,No Contest,Court,Active,61485981,791,No,No,Guilty,791,791,2013-08-20,2013-10-21,2
13070865,LSDS MURRAY LLC,"17790 REDVERE DRV, BROOKFIELD, WI 53045",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-08-24 00:00:00.000000,2925 N MURRAY AVE,No Contest,Lewis Schildkraut,Closed,9691551,0,No,No,Guilty,280,0,2013-08-21,2013-10-21,A
13070866,FAIRMOUNT REAL ESTATE LLC,"7025 W MARCIA RD, MILWAUKEE, WI 53223",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-09-14 00:00:00.000000,5008 N 37 ST,No Contest,Court,Closed,9736082,0,No,No,Guilty,480,0,2013-09-12,2013-11-11,1
13070868,RAYMOND INVESTMENTS LLC,"1270 E GREEN LAKE DRV, WEST BEND, WI 53090",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-10-24 00:00:00.000000,2616 N BUFFUM ST,No Contest,Kristine Wiklin,Closed,9820131,0,No,No,Guilty,650,0,2014-01-09,2014-08-06,3
13070869,MOM HAVEN 14 LP,"6688 N SHAWMOORS DRV, CHENEQUA, WI 53029",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-03-22 00:00:00.000000,2317 N BUFFUM ST,No Contest,Court,Active,10092971,0,No,No,Guilty,930,930,2013-09-12,2013-11-11,1
13070884,HUBBARD & ASSOCIATES,"7330 N 76TH ST, MILWAUKEE, WI 53223",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-03-04 00:00:00.000000,4423 N 36 ST,No Contest,Court,Closed,10054391,0,No,No,Guilty,580,0,2013-09-12,2013-11-11,1
13070886,FM INVESTMENTS LLC,"15417 Apt. 186 W NATIONAL AVE, NEW BERLIN, WI 53157",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-04-17 00:00:00.000000,5008 W CENTER ST,No Contest,Court,Active,10151221,0,No,No,Guilty,6050,6050,2013-09-12,2013-11-11,1
13070895,HELPING HANDS HOUSING INC,"3610 W NORTH AVE, MILWAUKEE, WI 53208",Municipal citation,"Ordinance 66-22-1-a, Create/Knowing Allow Lead-Based Nuisance",2013-06-13 10:00:00.000000,2545 N 44TH ST,No Contest,Court,Active,61485970,791,No,No,Guilty,791,791,2013-08-22,2013-10-21,2
13071264,AIR TIGHT INVESTMENTS LLC,"5134 N 40 ST, MILWAUKEE, WI 53209",Municipal citation,"Ordinance 66-22-1-a, Create/Knowing Allow Lead-Based Nuisance",2013-06-18 14:40:00.000000,2955A N 13TH ST,No Contest,Gerald Hill,Closed,61486095,791,No,No,Dismissed without Prejudice,0,0,2014-04-03,2014-04-03,2
13071265,ARYAN INVESTMENTS LLC,"3726 CANADA GOOSE XING, RACINE, WI 53403",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-02-07 00:00:00.000000,2576 N 17 ST,No Contest,Ketan Patel,Active,10003671,0,Yes,No,Guilty,7520,7500,2014-02-18,2014-04-21,1
13071266,AIR TIGHT INVESTMENTS LLC,"5134 N 40 ST, MILWAUKEE, WI 53209",Municipal citation,"Ordinance 66-22-1-a, Create/Knowing Allow Lead-Based Nuisance",2013-06-18 14:20:00.000000,2955A N 40TH ST,No Contest,Gerald Hill,Closed,61486084,791,No,No,Guilty,791,0,2013-11-05,2014-07-02,2
13071267,BP MOTEL 94 LLC,"3526 CANADA GOOSE XING, RACINE, WI 53403",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-08-14 00:00:00.000000,1909 N 32 ST,No Contest,Court,Active,9664161,0,No,No,Guilty,2530,2530,2013-09-18,2014-04-17,3
13071280,TAFF PROPERTIES LLC,"1033 Apt. 321 N MAYFAIR RD, WAUWATOSA, WI 53226",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-05-01 00:00:00.000000,5824 N 80 ST,No Contest,Vickie Kelsall,Closed,9457051,0,No,No,Guilty,280,0,2013-10-24,2013-12-23,3
13071282,INVESTMENTS R US LLC,"5300 N 39 ST, MILWAUKEE, WI 53209",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-04-08 00:00:00.000000,2834 N 22 ST,No Contest,Antoinette Jackson,Active,10130201,0,No,No,Guilty,3435,3435,2013-09-11,2013-12-10,A
13071286,HOPE THROUGH DIVINE INTERVENTION INC,"5254 N 53RD ST, MILWAUKEE, WI 53218",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-12-21 00:00:00.000000,2935 N 28 ST,No Contest,Court,Active,9931431,0,Yes,No,Guilty,1080,1080,2013-09-11,2013-11-11,A
13071303,24 7 ENTERPRISES LLC,"5174 N 40 ST, MILWAUKEE, WI 53209",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-04-08 00:00:00.000000,2441 W CAPITOL DRV,No Contest,Elaine Allen,Closed,10135081,0,No,No,Guilty,230,0,2013-09-11,2013-11-11,A
13071440,HELPING HANDS HOUSING INC,"3610 W NORTH AVE, MILWAUKEE, WI 53208",Municipal citation,"Ordinance 200-51.7-7, Fail to Provide Access for Inspection",2013-05-03 10:55:00.000000,4209 W SPAULDING PL,No Contest,Court,Active,NS10192081,429,No,No,Guilty,429,429,2013-09-05,2013-11-04,2
13071441,HELPING HANDS HOUSING INC,"3610 W NORTH AVE, MILWAUKEE, WI 53208",Municipal citation,"Ordinance 200-51.7-4-a, Registration Stmt Reqd - Vacant Building",2013-05-03 10:55:00.000000,4209 W SPAULDING PL,No Contest,Court,Active,NS10192021,429,No,No,Guilty,429,429,2013-09-05,2013-11-04,2
13071442,HELPING HANDS HOUSING INC,"3610 W NORTH AVE, MILWAUKEE, WI 53208",Municipal citation,"Ordinance 200-51.7-4-a, Registration Stmt Reqd - Vacant Building",2013-02-04 10:30:00.000000,3614 W NORTH AVE,No Contest,Court,Active,NS10065461,429,No,No,Guilty,429,429,2013-09-05,2013-11-04,2
13071443,HELPING HANDS HOUSING INC,"3610 W NORTH AVE, MILWAUKEE, WI 53208",Municipal citation,"Ordinance 200-51.7-7, Fail to Provide Access for Inspection",2013-02-04 10:30:00.000000,3614 W NORTH AVE,No Contest,Court,Active,NS10065351,429,No,No,Guilty,429,429,2013-09-05,2013-11-04,2
13071444,DIVINE MOMENTUM REAL ESTATE LLC,"901 S WHITNEY WAY, MADISON, WI 53711",Municipal citation,"Ordinance 200-42-2-c, Illegal Occupancy -- No Cert / Unfit",2013-04-17 12:00:00.000000,2555 N 36 ST,No Contest,Court,Closed,NS10149451,555,No,No,Guilty,555,0,2013-08-15,2013-10-14,1
13071445,FLAGSTAR BANK,"5151 CORPORATE DRV, TROY, MI 48098",Municipal citation,"Ordinance 200-51.7-7, Fail to Provide Access for Inspection",2013-03-20 12:10:00.000000,2540 N 34 ST,No Contest,Court,Closed,NS10090281,429,No,No,Guilty,215,0,2013-08-15,2013-10-14,1
13071446,HOMESTEPS A FED HOME LN CORP UNIT,"5000 PLANO PKY, CARROLLTON, TX 75010",Municipal citation,"Ordinance 200-51.7-7, Fail to Provide Access for Inspection",2013-04-22 12:00:00.000000,6687 N 55 ST,No Contest,Court,Closed,NS10192861,429,No,No,Guilty,429,0,2013-08-15,2013-10-14,1
13071506,COBRA AUTO & CYCLE REPAIR,"1819 W NORTH AVE, MILWAUKEE, WI 53205",Municipal citation,"Ordinance 105-75-15-a, Excessive False Alarms",2013-06-19 09:33:00.000000,1819 W NORTH AVE,No Plea,,Closed,61512625,114,No,No,Dismissed without Prejudice,0,0,2013-08-26,2013-08-26,1
13071507,HOT SPOT SUPERMARKET,"2643 W ATKINSON AVE, MILWAUKEE, WI 53209",Municipal citation,"Ordinance 105-75-15-a, Excessive False Alarms",2013-07-01 09:15:00.000000,2643 W ATKINSON AVE,No Contest,Defense Attorney,Closed,61512581,557.96,No,No,Guilty,120,0,2013-10-02,2013-12-02,1
13071508,REDDS SNAPPER SEAFOOD II,"6016 W LISBON AVE, MILWAUKEE, WI 53210",Municipal citation,"Ordinance 105-75-15-a, Excessive False Alarms",2013-06-12 17:23:00.000000,6016 W LISBON AVE,No Contest,Court,Closed,61512592,177,No,No,Guilty,177,0,2013-08-26,2013-08-26,1
13071509,MCDONALDS CORP,"2700 W CAPITOL DR, MILWAUKEE, WI 53216",Municipal citation,"Ordinance 105-75-15-a, Excessive False Alarms",2013-06-27 19:42:00.000000,2700 W CAPITOL DRV,No Plea,,Closed,61512603,177,No,No,Dismissed without Prejudice,0,0,2013-08-26,2013-08-26,1
13071510,NEIGHBROHOOD FOOD MART,"2801 N 20TH ST, MILWAUKEE, WI 53206",Municipal citation,"Ordinance 105-75-15-a, Excessive False Alarms",2013-07-06 19:55:00.000000,2801 N 20TH ST,No Plea,,Closed,61512614,177,No,No,Dismissed without Prejudice,0,0,2013-08-26,2013-08-26,1
13071511,BURGER KING,"4040 N GREEN BAY AVE, MILWAUKEE, WI 53209",Municipal citation,"Ordinance 105-75-15-a, Excessive False Alarms",2013-07-01 11:59:00.000000,4040 N GREENBAY AVE,No Plea,,Closed,61512636,114,No,No,Dismissed without Prejudice,0,0,2013-08-26,2013-08-26,1
